latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
-22.96208,-55.87913,367,0.44,0.62,2018-10-22,1808,N,VIIRS,h,1,297.9,21.7,0
-22.97142,-56.02338,337.7,0.43,0.62,2018-10-22,1808,N,VIIRS,n,1,294.6,5,0
-22.96572,-56.02481,349.2,0.43,0.62,2018-10-22,1808,N,VIIRS,n,1,294.4,5,0
-22.96584,-56.02567,348.9,0.43,0.62,2018-10-22,1808,N,VIIRS,n,1,294.5,9.8,0
-23.60063,-59.59947,344.7,0.51,0.49,2018-10-22,1808,N,VIIRS,n,1,273.1,7.2,0
-23.54487,-59.44284,340.6,0.52,0.5,2018-10-22,1808,N,VIIRS,n,1,289,4.2,0
-22.68676,-55.63152,332.7,0.46,0.64,2018-10-22,1808,N,VIIRS,n,1,298.5,6.4,0
-22.68093,-55.63308,356.1,0.46,0.64,2018-10-22,1808,N,VIIRS,n,1,301.6,6.4,0
-22.68194,-55.6374,344.6,0.46,0.64,2018-10-22,1808,N,VIIRS,n,1,296.3,6.4,0
-22.6834,-55.749,343.4,0.45,0.63,2018-10-22,1808,N,VIIRS,n,1,299.2,7.2,0
-22.68508,-55.74615,335.9,0.46,0.63,2018-10-22,1808,N,VIIRS,n,1,296.6,6,0
-22.79681,-56.2932,330.4,0.42,0.61,2018-10-22,1808,N,VIIRS,n,1,296.3,4.4,0
-22.65582,-55.72594,342.9,0.46,0.63,2018-10-22,1808,N,VIIRS,n,1,293.4,4.1,0
-22.54469,-55.95583,336.2,0.44,0.63,2018-10-22,1808,N,VIIRS,n,1,295.8,4.4,0
-22.4754,-56.1255,345.8,0.44,0.62,2018-10-22,1808,N,VIIRS,n,1,295.8,5.4,0
-22.49066,-56.34797,367,0.42,0.61,2018-10-22,1808,N,VIIRS,h,1,297.9,7.8,0
-22.49155,-56.35184,367,0.42,0.61,2018-10-22,1808,N,VIIRS,h,1,297.4,7.8,0
-22.48903,-56.34837,367,0.42,0.61,2018-10-22,1808,N,VIIRS,h,1,297.5,8.7,0
-22.48989,-56.35222,367,0.42,0.61,2018-10-22,1808,N,VIIRS,h,1,297.9,8.7,0
-23.40095,-60.87931,367,0.43,0.46,2018-10-22,1808,N,VIIRS,h,1,297.6,12.3,0
-22.39936,-56.13739,337.2,0.44,0.62,2018-10-22,1808,N,VIIRS,n,1,296.7,7.5,0
-22.40037,-56.14183,331.9,0.44,0.62,2018-10-22,1808,N,VIIRS,n,1,294.9,4.9,0
-22.40136,-56.14616,340.3,0.44,0.62,2018-10-22,1808,N,VIIRS,n,1,295.2,4.9,0
-23.40177,-60.88353,354.8,0.43,0.46,2018-10-22,1808,N,VIIRS,n,1,297.4,12.3,0
-23.40259,-60.88776,341.4,0.43,0.46,2018-10-22,1808,N,VIIRS,n,1,296.9,11,0
-23.40341,-60.89198,352.3,0.43,0.46,2018-10-22,1808,N,VIIRS,n,1,298.3,11,0
-23.39673,-60.88026,367,0.43,0.46,2018-10-22,1808,N,VIIRS,h,1,298.3,13.2,0
-23.39755,-60.88448,367,0.43,0.46,2018-10-22,1808,N,VIIRS,h,1,298.6,13.2,0
-23.39591,-60.87603,343,0.43,0.46,2018-10-22,1808,N,VIIRS,n,1,293.7,8.9,0
-23.39838,-60.88871,347.5,0.43,0.46,2018-10-22,1808,N,VIIRS,n,1,297.3,9.2,0
-23.3992,-60.89293,352.7,0.43,0.46,2018-10-22,1808,N,VIIRS,n,1,297.3,9.2,0
-23.40002,-60.89715,335.7,0.43,0.46,2018-10-22,1808,N,VIIRS,n,1,294.8,6.5,0
-22.40333,-56.20767,332,0.43,0.62,2018-10-22,1808,N,VIIRS,n,1,295.1,2.9,0
-23.39334,-60.88543,334.4,0.43,0.46,2018-10-22,1808,N,VIIRS,n,1,294.2,13.2,0
-23.39417,-60.88966,348.9,0.43,0.46,2018-10-22,1808,N,VIIRS,n,1,295.4,9.2,0
-23.39499,-60.89388,356.5,0.43,0.46,2018-10-22,1808,N,VIIRS,n,1,296.7,9.2,0
-22.63878,-57.38247,346.9,0.36,0.58,2018-10-22,1808,N,VIIRS,n,1,293.7,6.9,0
-22.63952,-57.38583,336.9,0.36,0.58,2018-10-22,1808,N,VIIRS,n,1,293.5,4.6,0
-23.1058,-59.72759,334.8,0.51,0.49,2018-10-22,1808,N,VIIRS,n,1,292.2,2,0
-22.46302,-56.61254,344.2,0.41,0.6,2018-10-22,1808,N,VIIRS,n,1,296.9,4.7,0
-23.35637,-61.02931,342.1,0.42,0.45,2018-10-22,1808,N,VIIRS,n,1,295.7,5.6,0
-23.34322,-61.00621,343.1,0.42,0.46,2018-10-22,1808,N,VIIRS,n,1,295,41.7,0
-23.34402,-61.01038,347,0.42,0.46,2018-10-22,1808,N,VIIRS,n,1,298.1,41.7,0
-22.40451,-56.508,367,0.41,0.61,2018-10-22,1808,N,VIIRS,h,1,297.7,16.6,0
-22.40541,-56.51201,351.8,0.41,0.61,2018-10-22,1808,N,VIIRS,n,1,295.8,16.6,0
-22.52074,-57.03259,335.7,0.38,0.59,2018-10-22,1808,N,VIIRS,n,1,295.4,3.4,0
-23.33904,-61.00715,341.2,0.42,0.46,2018-10-22,1808,N,VIIRS,n,1,291.9,7.8,0
-23.33984,-61.01132,342,0.42,0.46,2018-10-22,1808,N,VIIRS,n,1,293.1,7.8,0
-23.3486,-61.05699,342.7,0.42,0.45,2018-10-22,1808,N,VIIRS,n,1,294.6,4.4,0
-22.39892,-56.50942,330.4,0.41,0.61,2018-10-22,1808,N,VIIRS,n,1,294.9,16.6,0
-22.53076,-57.15575,367,0.38,0.58,2018-10-22,1808,N,VIIRS,h,1,297.9,23.4,0
-22.57861,-57.57649,333.5,0.35,0.57,2018-10-22,1808,N,VIIRS,n,1,292.7,4.3,0
-22.57338,-57.57779,367,0.35,0.57,2018-10-22,1808,N,VIIRS,h,1,293.4,11.8,0
-22.57414,-57.58123,333.5,0.35,0.57,2018-10-22,1808,N,VIIRS,n,1,292.2,5.3,0
-22.32695,-56.67483,339.9,0.41,0.6,2018-10-22,1808,N,VIIRS,n,1,294.9,6.4,0
-22.30744,-56.69238,367,0.41,0.6,2018-10-22,1808,N,VIIRS,h,1,299.7,52.1,0
-22.30831,-56.69627,335.2,0.41,0.6,2018-10-22,1808,N,VIIRS,n,1,296.7,52.1,0
-22.69245,-59.38725,331.2,0.55,0.51,2018-10-22,1808,N,VIIRS,n,1,284.5,5.3,0
-22.90642,-60.62075,331.8,0.46,0.47,2018-10-22,1808,N,VIIRS,n,1,292.2,2.6,0
-22.60855,-59.5321,344.1,0.54,0.51,2018-10-22,1808,N,VIIRS,n,1,293.4,12.7,0
-22.22047,-59.22877,348.5,0.57,0.52,2018-10-22,1809,N,VIIRS,n,1,300,85.5,0
-22.22161,-59.23432,334.4,0.57,0.52,2018-10-22,1809,N,VIIRS,n,1,292,85.5,0
-22.2157,-59.22987,367,0.57,0.52,2018-10-22,1809,N,VIIRS,h,1,293,18.4,0
-22.21684,-59.23542,341.4,0.57,0.52,2018-10-22,1809,N,VIIRS,n,1,292.6,18.4,0
-21.94596,-58.92611,354.9,0.6,0.53,2018-10-22,1809,N,VIIRS,n,1,296.4,32.1,0
-21.94107,-58.92725,344.4,0.6,0.53,2018-10-22,1809,N,VIIRS,n,1,293.6,32.1,0
-21.88688,-59.33728,349,0.57,0.52,2018-10-22,1809,N,VIIRS,n,1,291.4,11.9,0
-22.28015,-61.35758,340.8,0.42,0.45,2018-10-22,1809,N,VIIRS,n,1,294.9,7.8,0
-21.42704,-58.10536,338.8,0.35,0.56,2018-10-22,1809,N,VIIRS,n,1,283.1,5.7,0
-21.93192,-61.83322,347,0.4,0.44,2018-10-22,1809,N,VIIRS,n,1,298.7,28.1,0
-21.92783,-61.83408,367,0.4,0.44,2018-10-22,1809,N,VIIRS,h,1,303.1,28.1,0
-21.92709,-61.83018,340.4,0.4,0.44,2018-10-22,1809,N,VIIRS,n,1,297.8,11.4,0
-21.92857,-61.83799,356.6,0.4,0.44,2018-10-22,1809,N,VIIRS,n,1,304.8,28.1,0
-21.93079,-61.84969,338.4,0.4,0.44,2018-10-22,1809,N,VIIRS,n,1,298.2,14.2,0
-21.93005,-61.84579,208,0.4,0.44,2018-10-22,1809,N,VIIRS,l,1,319.9,325.7,0
-21.92448,-61.83887,335.9,0.4,0.44,2018-10-22,1809,N,VIIRS,n,1,297,7,0
-21.92522,-61.84277,354.2,0.4,0.44,2018-10-22,1809,N,VIIRS,n,1,301.4,48.3,0
-21.92597,-61.84666,339.6,0.4,0.44,2018-10-22,1809,N,VIIRS,n,1,298.2,48.3,0
-21.85181,-61.64412,348,0.41,0.45,2018-10-22,1809,N,VIIRS,n,1,304.3,51.3,0
-21.85256,-61.64814,343.3,0.41,0.45,2018-10-22,1809,N,VIIRS,n,1,300.9,51.3,0
-21.39343,-59.63027,342.1,0.56,0.51,2018-10-22,1809,N,VIIRS,n,1,294.6,28.2,0
-21.39453,-59.63567,341.2,0.56,0.51,2018-10-22,1809,N,VIIRS,n,1,302.2,111.5,0
-21.38981,-59.63675,354.3,0.56,0.51,2018-10-22,1809,N,VIIRS,n,1,292.3,13.8,0
-21.32972,-59.63116,343.2,0.56,0.51,2018-10-22,1809,N,VIIRS,n,1,297.6,58.7,0
-21.33191,-59.64203,342.2,0.56,0.51,2018-10-22,1809,N,VIIRS,n,1,293.4,107.6,0
-21.32499,-59.63224,342.2,0.56,0.51,2018-10-22,1809,N,VIIRS,n,1,292.2,58.7,0
-21.45612,-61.50282,346.1,0.43,0.46,2018-10-22,1809,N,VIIRS,n,1,303.7,56.2,0
-21.45192,-61.50372,335.1,0.43,0.46,2018-10-22,1809,N,VIIRS,n,1,298.2,3.3,0
-20.85498,-59.40591,354,0.59,0.53,2018-10-22,1809,N,VIIRS,n,1,298.1,13.1,0
-20.85013,-59.40701,348.3,0.59,0.53,2018-10-22,1809,N,VIIRS,n,1,297.4,8.3,0
-20.51627,-59.54262,367,0.59,0.53,2018-10-22,1809,N,VIIRS,h,1,294.5,21,0
-19.84676,-59.78745,346.4,0.58,0.52,2018-10-22,1809,N,VIIRS,n,1,295.2,13.8,0
-19.68082,-60.81782,333.9,0.51,0.49,2018-10-22,1809,N,VIIRS,n,1,291.9,29.1,0
-19.68229,-60.82068,304.9,0.39,0.36,2018-10-23,0520,N,VIIRS,n,1,275,1.2,0
-19.83996,-59.78821,317.1,0.42,0.38,2018-10-23,0520,N,VIIRS,n,1,288.7,1.8,0
-19.84053,-59.78418,314,0.42,0.38,2018-10-23,0520,N,VIIRS,n,1,288.8,1.2,0
-19.84343,-59.78877,350.6,0.42,0.38,2018-10-23,0520,N,VIIRS,n,1,291.3,5.2,0
-19.84286,-59.7928,317.7,0.42,0.38,2018-10-23,0520,N,VIIRS,n,1,288.8,5.2,0
-19.84401,-59.78474,319.7,0.42,0.38,2018-10-23,0520,N,VIIRS,n,1,289,1.9,0
-20.81862,-60.12488,332.6,0.42,0.37,2018-10-23,0521,N,VIIRS,n,1,288.7,3.5,0
-20.82208,-60.12544,311.4,0.42,0.37,2018-10-23,0521,N,VIIRS,n,1,287.7,1.2,0
-20.83582,-60.43591,310.6,0.41,0.37,2018-10-23,0521,N,VIIRS,n,1,286.2,1.5,0
-20.83924,-60.43647,321.6,0.41,0.37,2018-10-23,0521,N,VIIRS,n,1,286.2,1.5,0
-21.18191,-59.84953,348.4,0.43,0.38,2018-10-23,0521,N,VIIRS,n,1,287.1,9.1,0
-21.1825,-59.84539,353.6,0.43,0.38,2018-10-23,0521,N,VIIRS,n,1,288.4,9.1,0
-21.18132,-59.85368,305.7,0.43,0.38,2018-10-23,0521,N,VIIRS,n,1,285.1,1.4,0
-21.18309,-59.84124,304.6,0.43,0.38,2018-10-23,0521,N,VIIRS,n,1,285,1.4,0
-21.18542,-59.85009,331.4,0.43,0.38,2018-10-23,0521,N,VIIRS,n,1,286.3,6.2,0
-21.18601,-59.84595,344.3,0.43,0.38,2018-10-23,0521,N,VIIRS,n,1,285.4,6.2,0
-21.18483,-59.85424,308.7,0.43,0.38,2018-10-23,0521,N,VIIRS,n,1,285.1,4,0
-21.32631,-59.6402,321.3,0.44,0.38,2018-10-23,0521,N,VIIRS,n,1,283.5,2.2,0
-21.32691,-59.63596,323.8,0.44,0.38,2018-10-23,0521,N,VIIRS,n,1,284.1,2.2,0
-21.32571,-59.64444,314.3,0.44,0.38,2018-10-23,0521,N,VIIRS,n,1,283.3,1.6,0
-21.32751,-59.63172,303.2,0.44,0.38,2018-10-23,0521,N,VIIRS,n,1,283.5,0.6,0
-21.32925,-59.645,336.5,0.44,0.38,2018-10-23,0521,N,VIIRS,n,1,284,4.9,0
-21.32985,-59.64077,324.3,0.44,0.38,2018-10-23,0521,N,VIIRS,n,1,283.3,2,0
-21.33045,-59.63653,305.8,0.44,0.38,2018-10-23,0521,N,VIIRS,n,1,282.9,2,0
-21.39137,-59.63586,299.2,0.44,0.38,2018-10-23,0521,N,VIIRS,n,1,273.9,0.4,0
-21.39491,-59.63643,302.3,0.44,0.38,2018-10-23,0521,N,VIIRS,n,1,275.3,0.8,0
-21.54722,-59.90696,297.7,0.43,0.38,2018-10-23,0521,N,VIIRS,n,1,264.1,0.8,0
-21.5478,-59.90277,300,0.43,0.38,2018-10-23,0521,N,VIIRS,n,1,264.5,0.5,0
-21.55073,-59.90752,296.7,0.43,0.38,2018-10-23,0521,N,VIIRS,n,1,264,0.7,0
-21.55132,-59.90335,297.6,0.43,0.38,2018-10-23,0521,N,VIIRS,n,1,263.9,0.4,0
-21.8384,-58.34571,298.9,0.51,0.41,2018-10-23,0521,N,VIIRS,n,1,261.6,0.9,0
-21.86321,-59.25356,297.9,0.46,0.39,2018-10-23,0521,N,VIIRS,n,1,270.3,0.6,0
-21.86683,-59.25412,300.7,0.46,0.39,2018-10-23,0521,N,VIIRS,n,1,269.3,0.6,0
-21.94666,-58.85619,300.4,0.48,0.4,2018-10-23,0521,N,VIIRS,n,1,269.3,1,0
-21.80612,-60.33615,303.1,0.42,0.37,2018-10-23,0521,N,VIIRS,n,1,263,0.4,0
-22.3822,-56.9961,308.8,0.41,0.45,2018-10-23,0521,N,VIIRS,n,1,289,0.9,0
-22.51296,-57.57685,299.6,0.57,0.43,2018-10-23,0521,N,VIIRS,n,1,274.3,0.8,0
-21.04209,-59.79826,342.3,0.45,0.39,2018-10-23,1750,N,VIIRS,n,1,281.2,11.5,0
-21.0385,-59.79896,343.3,0.45,0.39,2018-10-23,1750,N,VIIRS,n,1,277.5,12.9,0
-21.03774,-59.79459,367,0.45,0.39,2018-10-23,1750,N,VIIRS,l,1,283.2,12.9,0
-21.0334,-59.79092,367,0.45,0.39,2018-10-23,1750,N,VIIRS,l,1,284.9,22.4,0
-21.02981,-59.7916,348.8,0.45,0.39,2018-10-23,1750,N,VIIRS,n,1,280.3,13.4,0
-20.85236,-59.00494,333.1,0.49,0.41,2018-10-23,1750,N,VIIRS,n,1,290.4,9.7,0
-20.8532,-59.0097,330.9,0.49,0.41,2018-10-23,1750,N,VIIRS,n,1,290.8,10.6,0
-20.84551,-59.4017,342.6,0.47,0.4,2018-10-23,1750,N,VIIRS,n,1,289.8,6.8,0
-27.39074,-56.69453,335.4,0.38,0.36,2018-10-24,1729,N,VIIRS,n,1,285.7,11.7,3
-27.39133,-56.69844,337.3,0.38,0.36,2018-10-24,1729,N,VIIRS,n,1,287.7,11.7,3
-27.38741,-56.69516,343.9,0.38,0.36,2018-10-24,1729,N,VIIRS,n,1,287.9,11.7,3
-27.388,-56.69907,354,0.38,0.36,2018-10-24,1729,N,VIIRS,n,1,296.8,11.7,3
-27.38643,-56.69952,355.8,0.38,0.36,2018-10-24,1729,N,VIIRS,n,1,294.5,35,3
-19.8992,-60.55021,300.3,0.56,0.52,2018-10-25,0443,N,VIIRS,n,1,285.6,0.9,0
-26.26898,-57.24485,301.3,0.52,0.5,2018-10-26,0426,N,VIIRS,n,1,268,1.2,0
-26.94973,-57.43829,304.2,0.49,0.65,2018-10-27,0407,N,VIIRS,n,1,286.9,0.8,0
-26.95565,-57.4402,310.5,0.49,0.65,2018-10-27,0407,N,VIIRS,n,1,287.4,0.8,0
-26.96189,-57.43421,342.1,0.71,0.75,2018-10-27,1633,N,VIIRS,n,1,293.3,6.4,0
-26.95924,-57.43527,341,0.71,0.75,2018-10-27,1633,N,VIIRS,n,1,292.3,10.6,0
-27.00639,-56.4116,326.1,0.42,0.61,2018-10-27,1813,N,VIIRS,n,1,295.5,1.8,0
-27.00514,-56.41304,326.2,0.42,0.61,2018-10-27,1813,N,VIIRS,n,1,296.1,2.2,0
-27.16847,-57.85658,343.2,0.34,0.56,2018-10-27,1813,N,VIIRS,n,1,300.6,3.6,0
-26.96058,-57.42751,367,0.36,0.58,2018-10-27,1813,N,VIIRS,h,1,297,5.8,0
-26.96143,-57.43119,341.9,0.36,0.58,2018-10-27,1813,N,VIIRS,n,1,294.4,5.8,0
-26.95444,-57.42531,340.2,0.36,0.58,2018-10-27,1813,N,VIIRS,n,1,296.2,11.9,0
-26.9553,-57.429,336.6,0.36,0.58,2018-10-27,1813,N,VIIRS,n,1,294.6,5.8,0
-26.9726,-57.57567,329.5,0.36,0.57,2018-10-27,1813,N,VIIRS,n,1,296.5,2.2,0
-26.79044,-57.21676,327.5,0.38,0.59,2018-10-27,1813,N,VIIRS,n,1,297,2.4,0
-26.8129,-57.78335,328.5,0.35,0.57,2018-10-27,1813,N,VIIRS,n,1,296.8,2,0
-26.36649,-57.32257,326.3,0.38,0.59,2018-10-27,1814,N,VIIRS,l,1,297,4,0
-25.96658,-57.38274,367,0.38,0.59,2018-10-27,1814,N,VIIRS,h,1,300.6,7.1,0
-25.96475,-57.37487,333.6,0.38,0.59,2018-10-27,1814,N,VIIRS,n,1,298.2,4.5,0
-25.96566,-57.37879,337,0.38,0.59,2018-10-27,1814,N,VIIRS,n,1,300.6,4.5,0
-21.17898,-59.84039,304.5,0.5,0.41,2018-10-28,0527,N,VIIRS,n,1,286.8,1.3,0
-21.18213,-59.84585,305.6,0.5,0.41,2018-10-28,0527,N,VIIRS,n,1,286.3,1.4,0
-21.70134,-60.81898,306.2,0.46,0.39,2018-10-28,0527,N,VIIRS,n,1,285,0.8,0
-21.90413,-60.90995,333.6,0.46,0.39,2018-10-28,0527,N,VIIRS,n,1,289.6,3.8,0
-22.06935,-59.65082,304,0.53,0.42,2018-10-28,0527,N,VIIRS,n,1,288.1,1.2,0
-22.07,-59.64567,300.4,0.53,0.42,2018-10-28,0527,N,VIIRS,n,1,287.9,1.2,0
-22.0094,-60.78668,318,0.46,0.39,2018-10-28,0527,N,VIIRS,n,1,288.9,2,0
-22.1031,-61.52658,298.8,0.43,0.38,2018-10-28,0527,N,VIIRS,n,1,285,1.4,0
-22.24463,-61.02099,312.2,0.45,0.39,2018-10-28,0527,N,VIIRS,n,1,288.1,0.9,0
-26.73608,-57.18329,340.5,0.4,0.44,2018-10-28,1755,N,VIIRS,n,1,297.7,3.1,0
-26.04757,-57.49781,329.5,0.4,0.44,2018-10-28,1755,N,VIIRS,n,1,296.8,2.8,0
-25.42044,-57.21044,337.9,0.42,0.45,2018-10-28,1755,N,VIIRS,n,1,298.5,4.4,0
-25.37145,-56.9887,345.4,0.44,0.46,2018-10-28,1755,N,VIIRS,n,1,301.6,4.3,0
-25.36721,-56.9897,341.6,0.44,0.46,2018-10-28,1755,N,VIIRS,n,1,300.5,7.7,0
-25.36809,-56.99406,330.4,0.44,0.46,2018-10-28,1755,N,VIIRS,n,1,300.2,3.7,0
-25.36877,-56.98849,341.4,0.44,0.46,2018-10-28,1755,N,VIIRS,n,1,300.2,9.7,0
-25.36962,-56.99286,341,0.44,0.46,2018-10-28,1755,N,VIIRS,n,1,302,7.7,0
-24.55231,-55.95684,340.2,0.52,0.5,2018-10-28,1755,N,VIIRS,n,1,299.1,6.7,0
-24.06866,-55.82119,333.3,0.54,0.51,2018-10-28,1755,N,VIIRS,n,1,298,3.5,0
-23.57972,-60.19226,333.3,0.48,0.4,2018-10-28,1756,N,VIIRS,n,1,296.9,3.8,0
-23.56564,-60.15635,336.8,0.48,0.4,2018-10-28,1756,N,VIIRS,n,1,298,3.3,0
-23.58088,-60.19036,333.2,0.48,0.4,2018-10-28,1756,N,VIIRS,n,1,297,3.4,0
-23.56415,-60.15984,337.5,0.48,0.4,2018-10-28,1756,N,VIIRS,n,1,299.7,3.4,0
-23.11669,-59.60269,339.9,0.52,0.41,2018-10-28,1756,N,VIIRS,n,1,302.3,8.9,0
-23.05152,-59.84556,338,0.5,0.41,2018-10-28,1756,N,VIIRS,n,1,299.5,6.1,0
-23.13235,-61.03489,330.2,0.44,0.39,2018-10-28,1756,N,VIIRS,n,1,296.5,1.9,0
-22.64276,-60.90578,331.2,0.45,0.39,2018-10-28,1756,N,VIIRS,n,1,299.9,5,0
-21.94258,-61.07793,342.9,0.46,0.39,2018-10-28,1756,N,VIIRS,n,1,293.4,6.1,0
-22.01712,-61.74945,334.6,0.43,0.38,2018-10-28,1756,N,VIIRS,n,1,299,7.4,0
-22.01785,-61.77504,330.6,0.43,0.38,2018-10-28,1756,N,VIIRS,l,1,301.3,2.1,0
-21.94183,-61.08096,326.5,0.4,0.37,2018-10-29,0508,N,VIIRS,n,1,290,2.1,0
-21.94248,-61.07705,331.2,0.4,0.37,2018-10-29,0508,N,VIIRS,n,1,290.6,1.7,0
-21.94118,-61.08485,319.5,0.4,0.37,2018-10-29,0508,N,VIIRS,n,1,288.7,2.1,0
-21.94312,-61.07315,301.9,0.4,0.37,2018-10-29,0508,N,VIIRS,n,1,288.5,1.7,0
-21.94176,-61.07972,323.7,0.4,0.37,2018-10-29,0509,N,VIIRS,n,1,289.8,2.2,0
-21.94241,-61.07582,323.6,0.4,0.37,2018-10-29,0509,N,VIIRS,n,1,290.1,1.1,0
-21.9411,-61.08362,313,0.4,0.37,2018-10-29,0509,N,VIIRS,n,1,288.5,2.2,0
-21.94307,-61.07193,302.2,0.4,0.37,2018-10-29,0509,N,VIIRS,n,1,288.6,1.1,0
-21.94449,-61.08427,336.8,0.4,0.37,2018-10-29,0509,N,VIIRS,n,1,289.5,2.2,0
-21.94384,-61.08817,319.7,0.4,0.37,2018-10-29,0509,N,VIIRS,n,1,287.2,2.7,0
-21.94515,-61.08037,315.2,0.4,0.37,2018-10-29,0509,N,VIIRS,n,1,288.4,2.2,0
-21.94581,-61.07647,302.1,0.4,0.37,2018-10-29,0509,N,VIIRS,n,1,287.8,1.1,0
-22.01517,-61.74697,307.9,0.42,0.38,2018-10-29,0509,N,VIIRS,n,1,288,0.7,0
-22.01586,-61.74291,305.2,0.42,0.38,2018-10-29,0509,N,VIIRS,n,1,287.7,0.7,0
-22.01863,-61.74766,304,0.42,0.38,2018-10-29,0509,N,VIIRS,n,1,289.1,0.7,0
-22.01932,-61.74359,299.9,0.42,0.38,2018-10-29,0509,N,VIIRS,n,1,289.2,0.7,0
-23.32972,-61.01786,302.6,0.39,0.36,2018-10-29,0509,N,VIIRS,n,1,289.2,0.6,0
-26.23607,-55.93451,302.4,0.52,0.41,2018-10-29,0509,N,VIIRS,n,1,286.6,0.9,0
-26.86612,-56.09921,302.1,0.52,0.41,2018-10-29,0510,N,VIIRS,n,1,287.3,0.8,0
-27.4287,-57.06852,344.6,0.39,0.36,2018-10-29,1736,N,VIIRS,n,1,306.5,5.4,0
-27.1661,-55.63696,333.4,0.43,0.38,2018-10-29,1736,N,VIIRS,n,1,300.7,3.3,0
-27.03837,-55.58768,337.1,0.43,0.38,2018-10-29,1736,N,VIIRS,n,1,307.7,2.7,0
-26.98469,-56.19033,331.2,0.41,0.37,2018-10-29,1736,N,VIIRS,n,1,300.6,2.4,0
-27.04426,-56.63612,334.4,0.4,0.37,2018-10-29,1736,N,VIIRS,n,1,303.1,5.3,0
-27.04493,-56.64018,333,0.4,0.37,2018-10-29,1736,N,VIIRS,n,1,303,2.6,0
-27.21906,-57.81987,338.9,0.39,0.36,2018-10-29,1736,N,VIIRS,n,1,310.2,5.1,0
-26.84787,-56.00103,334.2,0.42,0.37,2018-10-29,1736,N,VIIRS,l,1,305,1.9,0
-26.58352,-55.17666,335.2,0.45,0.39,2018-10-29,1736,N,VIIRS,n,1,306.6,2.2,0
-26.72905,-56.10786,333.1,0.42,0.37,2018-10-29,1736,N,VIIRS,n,1,304.5,1.6,0
-26.6838,-55.92538,337.1,0.42,0.38,2018-10-29,1736,N,VIIRS,n,1,302.1,3.8,0
-26.66653,-55.8454,330.8,0.42,0.38,2018-10-29,1736,N,VIIRS,l,1,305.1,3.9,0
-26.67048,-55.91053,331.6,0.42,0.38,2018-10-29,1736,N,VIIRS,n,1,299.9,2.6,0
-26.67121,-55.91478,331.5,0.42,0.38,2018-10-29,1736,N,VIIRS,n,1,302.2,2.6,0
-26.68923,-56.02043,334.9,0.42,0.38,2018-10-29,1736,N,VIIRS,n,1,302.4,2.6,0
-26.82725,-57.15432,335.4,0.39,0.36,2018-10-29,1736,N,VIIRS,n,1,303.7,3.3,0
-26.57656,-55.76575,331.3,0.43,0.38,2018-10-29,1736,N,VIIRS,n,1,301,1.9,0
-26.48917,-55.38642,335.2,0.44,0.38,2018-10-29,1736,N,VIIRS,l,1,305.5,5.5,0
-26.62197,-56.18139,331.5,0.41,0.37,2018-10-29,1736,N,VIIRS,n,1,301.3,1.6,0
-26.56858,-55.90902,332.1,0.42,0.38,2018-10-29,1736,N,VIIRS,n,1,300.7,5.5,0
-26.57352,-56.09131,332.5,0.42,0.37,2018-10-29,1736,N,VIIRS,n,1,302.2,2.7,0
-26.55438,-56.16907,337.2,0.42,0.37,2018-10-29,1736,N,VIIRS,n,1,303.5,30.8,0
-26.63118,-56.97557,340.5,0.4,0.37,2018-10-29,1736,N,VIIRS,n,1,303.7,6.6,0
-26.40232,-55.6991,339.5,0.43,0.38,2018-10-29,1736,N,VIIRS,n,1,304.2,6.2,0
-26.40306,-55.70338,331.7,0.43,0.38,2018-10-29,1736,N,VIIRS,n,1,300.3,6.2,0
-26.37718,-55.59662,337.5,0.43,0.38,2018-10-29,1736,N,VIIRS,n,1,306.6,3.7,0
-26.37757,-55.59576,334.9,0.44,0.38,2018-10-29,1736,N,VIIRS,n,1,304.7,3.7,0
-26.43319,-55.96702,330.4,0.42,0.38,2018-10-29,1736,N,VIIRS,l,1,304.3,2.2,0
-26.36574,-55.69702,336.3,0.43,0.38,2018-10-29,1736,N,VIIRS,n,1,307.7,5.3,0
-26.41747,-56.02298,332.4,0.42,0.38,2018-10-29,1736,N,VIIRS,n,1,302.4,1.9,0
-26.34713,-55.73676,342.9,0.43,0.38,2018-10-29,1736,N,VIIRS,n,1,303,9.6,0
-26.56502,-57.0874,330.8,0.39,0.37,2018-10-29,1736,N,VIIRS,l,1,301.2,2.9,0
-26.56566,-57.09138,333.8,0.39,0.37,2018-10-29,1736,N,VIIRS,n,1,301.5,1.7,0
-26.33015,-55.72252,331.4,0.43,0.38,2018-10-29,1736,N,VIIRS,n,1,301.5,3.6,0
-26.33004,-55.78501,330.8,0.43,0.38,2018-10-29,1736,N,VIIRS,l,1,302.2,2.4,0
-26.5767,-57.28945,333.4,0.39,0.36,2018-10-29,1736,N,VIIRS,n,1,300.6,2.9,0
-26.36041,-56.00412,330.8,0.42,0.38,2018-10-29,1736,N,VIIRS,n,1,300.8,2.7,0
-26.26129,-55.51529,345.1,0.44,0.38,2018-10-29,1736,N,VIIRS,n,1,303.4,10.9,0
-26.31395,-55.85955,332.9,0.43,0.38,2018-10-29,1736,N,VIIRS,n,1,302,2.3,0
-26.31427,-55.86325,332.8,0.43,0.38,2018-10-29,1736,N,VIIRS,n,1,301.5,2.6,0
